#ID,StaID,year,Jan,Feb,Mar,Api,May,Jun,July,Aug,Sep,Oct,Nov,Dec
98,154,1988,255.110063531,279.686170394,261.792243924,213.115449462,233.093138381,183.60004009,216.847974671,224.526398724,230.855848193,252.010019298,224.489831955,207.86824094,
99,154,1989,246.615408665,269.62216978,243.079072234,202.863936921,192.002020202,205.231696597,205.940868886,215.815688616,241.066001587,235.480100754,208.299269487,214.862855133,
100,154,1990,255.091544511,250.882243653,226.54656501,212.248141994,207.754139878,211.723024874,210.091319937,225.086748446,239.79024683,245.643857032,230.303158309,232.504313175,
116,168,1983,254.274716309,259.729264847,266.182645727,193.619859105,179.644855186,192.006852405,193.172900218,202.017425185,229.480502258,234.753677234,232.24230554,237.525755585,
123,168,1990,258.968989354,253.793036866,219.875734985,206.550456635,201.403111435,202.168239045,204.976485907,220.06152258,234.397919545,242.703912719,229.030284289,236.600202811,
124,168,1991,252.554040421,300.088383887,266.193996094,246.288571182,186.222890979,218.006528587,197.984858653,229.688625517,252.839160325,263.044567805,240.707555653,240.633366731,
125,168,1992,273.230029172,302.466481575,280.251127555,201.061213143,197.266201173,205.999412887,194.02995253,219.461347007,230.551930487,262.717199311,228.961352378,225.193680856,
126,168,1993,232.139309252,275.229244216,269.068426882,204.351425815,191.562741067,197.898575947,205.998417241,216.485559428,233.117020616,235.661507505,249.229803197,228.933925642,
139,174,1983,280.50899994,271.414105494,288.343740457,257.422206406,251.901294725,226.252225422,225.758013163,243.856074585,280.877986449,251.150975694,231.034042325,223.256949726,
140,174,1984,276.243850438,316.185882954,292.996196359,245.669830124,271.51313674,250.254933874,216.745024847,245.568984432,276.259342694,240.166806888,233.091093987,259.720104902,
141,174,1985,280.309870686,228.967407804,264.573283092,241.508606181,237.272662303,227.971819374,216.488148108,254.913921216,279.313129202,269.68871451,225.063715829,238.62753775,
142,174,1986,252.810120642,316.524235193,267.166941631,235.367698928,224.648066698,216.033841352,224.472235567,265.249924299,274.467113028,254.104659925,221.993673736,241.607905302,
143,174,1987,261.161601575,290.295790316,296.662165934,240.95571053,217.304378922,200.101722106,245.322064157,242.313221122,281.67409857,314.005925741,268.049655066,286.144556971,
144,174,1988,285.678992774,303.499289486,255.092540157,229.873928563,233.375503664,237.284006033,236.294937663,253.487956624,273.344037308,277.645322131,217.568039331,232.495949746,
145,174,1989,213.756094737,275.313682132,252.426796827,236.139119022,235.137996695,238.584864351,224.346385878,240.648898813,269.150096427,273.355281473,234.488045446,222.985138294,
146,174,1990,255.769977881,256.696334284,246.290031463,218.594198842,238.691059983,249.219309085,234.747305098,236.10357445,287.008811124,274.849746528,251.302904677,254.350584555,
147,174,1991,286.879941308,315.165732748,296.65798422,277.791894538,231.723726498,233.969101333,234.659289967,247.205030387,292.575422969,278.160469513,251.444060768,250.667091605,
148,174,1992,278.944640517,303.932038555,286.068688725,248.015161208,250.915604915,239.058539746,227.556747718,251.963223923,275.878468169,262.967903042,258.111525509,246.954326656,
149,174,1993,217.196052608,277.452849483,308.504183569,270.408155231,254.472252529,233.540694655,247.870719485,269.458720221,299.637137083,286.847881498,253.451316842,250.808672505,
162,175,1983,280.50899994,271.414105494,288.343740457,257.422206406,251.901294725,226.252225422,225.758013163,243.856074585,280.877986449,251.150975694,231.034042325,223.256949726,
163,175,1984,276.243850438,316.185882954,292.996196359,245.669830124,271.51313674,250.254933874,216.745024847,245.568984432,276.259342694,240.166806888,233.091093987,259.720104902,
164,175,1985,280.309870686,228.967407804,264.573283092,241.508606181,237.272662303,227.971819374,216.488148108,254.913921216,279.313129202,269.68871451,225.063715829,238.62753775,
165,175,1986,252.810120642,316.524235193,267.166941631,235.367698928,224.648066698,216.033841352,224.472235567,265.249924299,274.467113028,254.104659925,221.993673736,241.607905302,
166,175,1987,261.161601575,290.295790316,296.662165934,240.95571053,217.304378922,200.101722106,245.322064157,242.313221122,281.67409857,314.005925741,268.049655066,286.144556971,
167,175,1988,285.678992774,303.499289486,255.092540157,229.873928563,233.375503664,237.284006033,236.294937663,253.487956624,273.344037308,277.645322131,217.568039331,232.495949746,
168,175,1989,213.756094737,275.313682132,252.426796827,236.139119022,235.137996695,238.584864351,224.346385878,240.648898813,269.150096427,273.355281473,234.488045446,222.985138294,
169,175,1990,255.769977881,256.696334284,246.290031463,218.594198842,238.691059983,249.219309085,234.747305098,236.10357445,287.008811124,274.849746528,251.302904677,254.350584555,
170,175,1991,286.879941308,315.165732748,296.65798422,277.791894538,231.723726498,233.969101333,234.659289967,247.205030387,292.575422969,278.160469513,251.444060768,250.667091605,
171,175,1992,278.944640517,303.932038555,286.068688725,248.015161208,250.915604915,239.058539746,227.556747718,251.963223923,275.878468169,262.967903042,258.111525509,246.954326656,
172,175,1993,217.196052608,277.452849483,308.504183569,270.408155231,254.472252529,233.540694655,247.870719485,269.458720221,299.637137083,286.847881498,253.451316842,250.808672505,
174,175,1995,281.385965177,288.625771488,268.39079003,246.160378405,226.047945357,228.298165672,225.876893328,259.031715069,268.17599594,257.999229885,233.36867353,264.083026867,
175,175,1996,277.805621181,278.404739309,267.544888956,255.352397196,253.665181661,184.330101038,217.683720152,233.002733699,273.772032452,286.5027905,230.279083582,270.948406174,
176,175,1997,295.130662838,328.138306725,296.245786663,213.162570081,220.951232089,224.409171332,213.150343545,259.17030903,300.60527033,243.221449651,198.631929165,210.021823828,
177,175,1998,196.153466899,247.309836381,271.569490319,215.178879898,177.844129338,217.443138825,216.654022777,237.816285168,278.694593912,280.078084233,234.185156575,273.492083271,
179,175,2000,290.350365955,302.602500589,268.555270794,257.420148737,248.767199388,245.638347789,242.54321541,252.854526466,276.970473088,298.996757314,261.709976991,271.407399106,
182,175,2003,279.743148827,294.151053582,301.816029298,247.040031887,198.364199883,242.463570346,255.041762197,239.914310993,289.244262685,275.75200118,228.357015004,265.355263674,
185,176,1983,273.614746891,270.206621254,294.495639645,272.697106186,253.476008869,217.524210982,208.245590878,196.869734828,248.441715984,239.241652371,236.540158703,227.982884323,
186,176,1984,285.80285117,313.930181092,308.28753094,280.847738715,263.941844226,228.418333539,197.381497012,232.41490414,255.726275647,260.319683087,261.306879641,265.865631953,
187,176,1985,282.77389608,239.396041549,287.244347844,255.001564638,241.74211842,205.222025553,182.943033028,218.312570338,255.918050394,264.592001242,241.869521317,253.820104221,
188,176,1986,264.672847719,312.964173934,292.879904875,238.133617548,245.309319884,182.915453626,185.637849229,232.041935046,250.0390844,262.521654383,247.193739758,242.969352015,
189,176,1987,261.101862799,282.295352923,300.789717121,262.400119161,226.12998661,187.723814459,235.226410084,235.506983203,276.039583649,303.131676283,258.05247041,277.832503631,
190,176,1988,280.489485273,302.424334838,266.867650362,242.106153247,220.934704361,234.509033669,197.507944088,227.63381074,249.403264691,259.606999485,235.322635977,253.427023072,
191,176,1989,223.306333782,276.512347791,266.825235831,245.957698012,226.91256458,209.894374467,173.390802691,210.239272973,270.199919132,269.05030612,251.824935293,229.681456864,
192,176,1990,260.077940172,249.260286093,265.180627318,229.746353088,242.824385918,234.525906555,205.713065019,224.480997254,276.643097956,277.876909454,268.03216488,255.859984304,
193,176,1991,280.987706668,310.865131127,300.503568382,290.303962201,252.934576426,227.620369515,196.742092976,212.417348759,282.32452773,280.963612028,268.643909863,256.252069806,
194,176,1992,270.497378413,299.734606733,298.575399811,270.620918202,264.183985399,222.904809553,185.655372603,202.232883039,260.105406734,251.811487431,270.206503673,253.601062041,
195,176,1993,226.354007021,265.637714298,316.847699331,274.871444979,244.46640575,216.575831357,194.989755536,249.334717764,272.145033603,278.409381081,254.189402699,261.282074774,
208,180,1983,275.295596929,265.95452183,283.120779242,256.93597923,255.776947405,217.127698172,223.249581944,236.606774076,266.342407127,245.365474334,240.814348673,219.794689379,
209,180,1984,259.367048734,307.022373521,300.051544975,246.847022538,267.141453087,241.213124918,204.852627511,228.043419616,265.449378798,247.24167017,246.511622497,259.204161003,
210,180,1985,282.612402255,205.840898889,271.778974294,241.717665347,235.266435064,215.889804524,209.245219735,240.124392356,263.384507993,271.206875946,236.24796971,252.589883687,
211,180,1986,242.63680616,307.522006968,279.236165745,236.519582013,234.913578025,204.981072517,208.581123671,255.598328463,260.934647326,258.026112334,235.822649535,243.139806657,
212,180,1987,245.134683528,275.077564618,288.328606634,245.5288798,220.25388144,192.626004996,236.309474099,239.626768349,266.340760992,307.443621159,265.690331833,284.526034391,
213,180,1988,286.168651611,305.585552952,239.892605904,228.406810593,216.491732435,239.821317631,228.056761276,245.469818064,265.68786263,272.060144802,238.924585497,245.434771315,
214,180,1989,194.134893647,271.372878627,246.017423513,244.072255942,231.836433656,231.600312823,213.994850713,223.958681219,263.02935433,267.612991162,253.582390354,222.330202176,
215,180,1990,258.899891503,243.773805756,247.896805417,213.539740802,227.155104012,236.082533125,221.382147796,220.132213465,275.274748096,276.016046571,262.889227074,255.642933416,
216,180,1991,275.605840307,305.416791154,292.196692402,271.727326803,232.724151872,223.551123374,223.513029948,234.163059865,280.590118561,268.771326035,264.303462952,245.469419805,
217,180,1992,277.876909454,292.343601727,290.140085462,246.410385184,251.082873489,224.864327706,218.061468348,235.079850953,259.572676239,257.101555205,263.141497289,253.364894745,
218,180,1993,214.680054478,270.395338893,304.201796896,276.162632253,247.321321872,221.505183124,234.246893281,257.644381553,286.067016039,279.906235687,266.483974752,257.163285274,
231,230,1983,264.618883691,270.49344561,266.682460155,209.040030314,191.5806627,207.549454917,208.774079919,226.508730452,262.60506299,255.701676546,244.663630001,236.547234429,
232,230,1984,265.968980037,311.009497384,259.280825766,197.320782502,209.385008472,205.869162442,200.093239199,240.317746862,268.606666054,234.46095723,204.942799875,230.538310046,
233,230,1985,248.914953295,236.783757313,246.56582548,215.349666422,199.343915815,213.830695193,207.770269347,237.21192788,260.77126841,255.547351374,227.879841571,231.136892585,
234,230,1986,240.106470723,314.874719566,238.467636959,197.198351199,189.428075459,238.954627464,232.319322098,243.921986368,260.512413655,237.62611673,221.468145083,225.302206299,
235,230,1987,258.106958811,298.422112956,273.108958585,218.699345726,186.974803043,225.371954639,224.558657663,202.552883751,263.811474303,268.472433024,265.569546665,271.971134025,
236,230,1988,272.834160214,294.754054485,252.561806462,214.414044344,244.127487759,192.697817643,221.932341926,235.387306522,247.338599653,270.536009488,224.725640818,211.966918385,
237,230,1989,224.508277962,275.689574159,236.437912468,194.948084421,196.479441489,220.8265639,222.043057791,234.8187925,242.614191714,256.436065237,212.834577648,213.708901103,
238,230,1990,264.7421447,255.303439373,213.27977756,199.80438894,212.567093958,221.601893566,227.008943139,234.021678094,252.778253324,258.88177074,234.444628631,245.555642772,
239,230,1991,265.044821167,310.259294594,273.600807844,245.762013694,196.151475607,225.714556522,215.005630809,244.243978373,275.88237774,278.400221135,242.269532163,235.470144291,
240,230,1992,280.590642934,302.364946255,277.788695195,201.873375083,208.357501519,219.098739272,211.196885558,245.216525652,260.608506795,279.452220987,236.337272543,233.397009623,
241,230,1993,227.04876899,281.69635079,277.329304005,213.163187382,213.809859636,224.012041222,235.034847741,241.294077597,266.707026068,260.190049942,263.847895044,237.820865141,
242,230,1994,268.827480485,281.140559706,249.789528981,216.875633725,198.987673578,222.023304169,215.180665423,233.680171423,254.909792602,250.068509066,216.005651287,220.4755123,
243,230,1995,275.489747952,264.553690196,244.893338872,215.648439955,198.187373105,245.247184919,225.856980402,228.343905661,267.158478638,251.950877909,240.689653933,249.415365112,
244,230,1996,267.390762914,245.356376187,236.937129509,212.891986612,196.084767307,228.349195862,219.275957671,229.207529238,264.325685777,264.077650378,227.519337969,264.243325917,
245,230,1997,295.473961673,316.57714668,264.288727387,194.223784946,199.72166401,186.098255978,214.986713529,248.346240144,264.74647908,209.868693431,204.521183504,195.472843108,
246,230,1998,187.235662367,242.853586801,243.726839699,189.7617298,211.063468958,209.243945308,223.35751,233.757433574,242.867902298,283.050486615,243.576769255,250.207700415,
247,230,1999,268.402538656,302.387828953,255.696499186,207.288954026,198.591605491,210.869503789,213.361221425,227.560332045,260.296975714,278.74351997,236.837697635,237.22546867,
248,230,2000,276.626975124,303.243854718,228.730813803,212.546915527,217.251012282,210.255083836,233.541378333,236.872014243,264.926319347,285.741320231,247.482224947,238.128320709,
249,230,2001,225.127171685,255.941684192,258.636443499,211.912124652,226.219395645,217.408569986,224.698645529,257.914799081,276.059543038,266.845547015,242.917903653,233.727564185,
250,230,2002,234.830939385,274.230760352,235.153927035,181.280224101,224.752808686,236.52904729,222.987726974,225.252623115,242.368711807,241.935273797,238.240822101,203.240676196,
251,230,2003,267.78703013,287.204877581,273.805313588,238.799890758,191.316617308,220.151854247,235.00318619,257.043210334,263.008571874,267.782450157,240.549732444,261.089118526,
259,2004,1988,239.169567581,245.164800111,243.851295483,251.009275316,224.747631325,201.038578784,204.159060317,230.937165942,275.568377457,288.680866285,304.723694759,258.759505378,
260,2004,1989,195.716577315,240.67164933,215.261511901,247.390041377,213.906835582,203.569305842,205.369367926,230.096243101,273.732319441,302.880574293,313.449445764,250.210886483,
261,2004,1990,273.225648328,255.434836234,271.433883296,204.943417175,209.775899198,203.342962256,212.898644167,233.460531855,269.185282567,294.59321298,295.303686247,288.30291896,
262,2004,1991,248.244086837,224.694805179,222.001638906,190.222647648,225.106860501,193.17272764,203.847024775,237.935563591,272.288864663,281.040077662,302.100166832,201.22031078,
263,2004,1992,242.630832282,206.843411932,245.12074448,196.038854738,222.822051435,208.015105403,201.118356601,225.928666934,267.849443876,299.912552755,296.433963808,277.261998317,
264,2004,1993,256.277956609,230.329217217,245.469021547,229.653552218,209.542320583,206.140157444,200.877211074,228.603570209,274.692633546,298.967286184,306.020849274,303.382579143,
282,221,1988,213.272409778,257.861185246,247.395796213,225.209604558,195.125760817,179.944179644,183.270003264,225.948579859,274.741811834,281.389947762,283.90173099,272.700345355,
283,221,1989,223.180484093,201.036535813,223.313701564,236.930086971,190.301456369,182.893025035,180.325678107,212.413167045,245.373937327,280.373193788,271.994000701,233.938641195,
284,221,1990,248.911568098,223.385025396,239.791647372,205.508247306,204.112663201,184.469610994,188.897595125,215.57693264,245.431140525,288.250946225,278.353226631,270.836097274,
285,221,1991,283.550301044,191.490642053,214.058372945,180.250978086,176.9542207,163.969260883,191.479505038,225.468678356,268.09780452,274.95608155,243.534998575,259.971007762,
286,221,1992,207.026720711,237.017069605,220.275785658,212.209869351,201.583721669,181.011081001,191.433506181,215.449489917,263.363108236,271.211057661,240.074205147,310.502843896,
287,221,1993,219.367756257,171.564175816,191.409013282,208.503184481,204.683765903,175.740773486,183.018702145,220.291715998,258.785823628,273.769271193,276.704828025,270.918138527,
300,117,1983,218.810791732,211.820558383,220.845096196,207.447188769,200.180856071,173.251405575,168.742528503,189.399400846,281.843238959,273.184030314,293.55260996,229.143409618,
323,121,1983,311.695030742,278.541282877,257.131424594,217.852409181,175.394042991,151.61234146,152.928678759,182.716025678,237.330303584,253.9806024,285.678733906,283.066616085,
324,121,1984,262.902588647,250.775850511,226.241498993,203.031636942,174.551925374,142.677325522,148.151966203,187.674543244,218.972604165,260.78086644,263.580192312,299.423491306,
325,121,1985,292.686948627,279.172252366,241.602528812,208.885910908,160.777358324,135.242967559,146.417351267,191.279579267,206.918162079,261.231894202,276.662440044,301.776999965,
326,121,1986,298.983216524,286.969641925,251.89193565,203.664781682,182.024449777,151.169942633,154.767438295,197.722008037,224.330979911,251.852508057,298.780941028,291.344419193,
327,121,1987,302.773841013,303.588699257,256.208460499,211.525282887,173.32967001,142.642139383,152.03618144,177.785386208,214.865496915,265.246539101,307.01820142,261.78806221,
328,121,1988,307.576639501,283.833579574,239.793837794,190.775954832,167.621430801,149.046428263,161.785748869,197.932487659,232.823597022,261.780893556,300.457323932,311.928410229,
331,121,1991,298.021023967,226.953243842,231.183090572,199.14408297,173.603273605,138.94430249,156.60898564,189.305013579,230.427029981,277.173186669,288.623463959,311.669343069,
334,121,1994,270.972899072,265.10705617,252.871651582,205.474913068,176.600567144,153.965697453,149.519984181,183.327352489,226.202841367,257.450827918,303.725725312,297.871278767,
335,121,1995,300.794894482,281.911524173,256.938866604,201.51822142,149.624128781,148.6309849,154.484077366,190.224393347,237.092231285,271.169041388,282.67782949,290.002088889,
336,121,1996,260.445333647,270.542882881,238.107412138,197.316872931,160.388857149,147.322101672,152.526636794,184.545824397,231.555249873,292.566873686,280.748764838,304.356918586,
337,121,1997,259.975189477,284.313485247,240.056489281,207.34636299,164.958475281,164.532444878,147.681423774,198.733186391,215.560989024,254.086738293,262.000725616,297.738459555,
338,121,1998,246.307554837,270.677533494,255.113249599,215.822518749,181.376483183,153.04036372,154.893088854,183.114881575,233.391719422,256.587204341,269.283433376,264.880141273,
346,144,1983,211.442810188,212.665378469,217.546918354,204.820574338,214.768866125,188.829399993,189.177172598,219.856021189,286.320726622,283.841228884,298.594721986,222.0247379,
347,144,1984,235.675844811,197.806768434,191.198931919,217.474209626,198.994443973,175.481507197,170.492476392,237.224672153,296.314619009,292.737129199,260.568176484,212.542202801,
350,144,1987,211.603308367,214.940792901,210.88385437,233.47875882,222.712530345,202.199104079,217.453526734,233.834098337,282.817133679,290.443757575,290.788543242,271.760057015,
361,144,1998,191.641397122,228.518101088,201.958881184,216.415333178,227.998217276,205.631707443,207.988714139,219.784932045,263.379158054,289.717732313,285.759806063,269.858372635,
367,144,2004,198.745134146,216.57398655,208.725293252,183.15187979,195.398567896,179.020492046,206.261068727,236.652772934,259.091799003,268.939391126,234.224458052,198.938687782,
369,156,1983,300.625435486,280.126643324,248.717815333,214.522071965,174.437625182,145.762182831,147.888518199,182.739722059,242.139899018,251.654374449,275.853776142,280.541657138,
370,156,1984,263.356404218,243.261811091,219.351427658,193.374173431,173.075381952,136.299786338,145.131374541,183.931709777,220.833765742,257.002189707,255.606313546,294.163492049,
371,156,1985,277.353996032,266.989602807,229.982142038,203.721161811,157.243610574,135.530218146,145.584990983,190.053142188,200.052132284,258.872411665,269.387757193,287.694579088,
372,156,1986,290.08193972,278.077425502,254.411916365,199.112189101,179.517810722,151.725513253,159.262183827,200.92360819,225.932463665,246.966274411,280.588472426,285.804444204,
373,156,1987,291.798234764,300.625876415,248.872339635,212.070565162,171.171108891,137.560520112,144.86474047,171.900718479,209.097850811,252.240411845,284.094328805,258.997863096,
374,156,1988,304.652426399,276.980264754,238.876847577,191.019171303,170.579097618,146.96427304,161.703309358,190.674624592,236.40908519,246.219141448,305.476390066,309.75113096,
375,156,1989,307.772383558,263.081207588,255.193697818,204.901852262,172.909905541,139.705434239,156.281816275,192.021534869,230.352748131,267.418242751,278.022970763,298.134726771,
376,156,1990,275.420251842,271.648238827,246.765552122,205.112969098,166.743868176,154.467357146,157.84040095,174.417114868,230.664073445,268.24901,276.887549029,269.414513527,
377,156,1991,286.398048512,231.362093548,220.741748113,195.835968578,166.969481622,134.303847444,156.60898564,187.994344826,224.846220219,281.268279787,291.155425618,305.685508971,
378,156,1992,309.314241376,304.426943418,251.737610477,218.303038684,180.818323883,148.150724964,156.923609862,182.137754323,230.05047656,258.992685735,262.722144354,282.550473057,
379,156,1993,309.803302825,245.155897906,235.459590441,208.007492028,167.044155092,147.929114016,146.999605207,172.070575734,240.300137199,256.1546956,244.714248658,284.58776446,
380,156,1994,262.336065918,259.673487321,253.343787044,203.582474923,175.665456165,150.781043199,153.610099068,184.636229079,228.125115712,257.394673468,301.388830671,295.377981372,
381,156,1995,297.875460482,276.071639192,240.692508119,194.004643201,145.758631693,146.33442057,155.032280203,183.756675162,237.297175114,265.250521686,268.972725363,276.984013877,
382,156,1996,253.365293004,248.068454834,229.318842491,188.069502845,151.833866118,146.571258268,145.03021688,178.286395412,230.494109989,285.841482246,269.891063021,281.327022917,
383,156,1997,242.407011,272.847345415,231.667970306,208.864305384,159.671593574,159.43806806,142.705980222,194.988959019,203.849971888,249.513934093,254.411219413,294.156920783,
392,157,1983,285.478270486,262.388287565,238.981390436,203.526917861,169.249113327,141.455687459,138.842872685,174.163424198,226.986195941,228.884342458,231.811635426,260.00107628,
393,157,1984,254.055076741,245.863414201,199.501825313,193.49825087,170.272637695,138.98669047,136.609239838,170.619122598,209.056285898,219.314588746,255.365154744,282.939173362,
394,157,1985,267.800969178,235.834877968,212.303845084,191.599845484,153.718624512,142.494398751,153.449003501,186.199393727,196.276927037,251.094422986,244.835856894,265.639022862,
395,157,1986,269.275720436,251.313913206,242.879544721,187.021943576,170.352886784,151.155950484,159.682147425,191.028477277,210.8203255,243.400466851,250.696715401,276.923279455,
396,157,1987,265.456421336,271.418514785,208.709960299,196.403267912,166.946581757,136.996513049,150.827267737,172.863309296,176.668164888,221.401264204,221.040561472,256.471510244,
397,157,1988,293.570086871,249.525923047,211.787502927,182.37490399,172.248796416,146.290797988,160.745895902,180.518833484,214.753971257,208.962257064,288.763796982,251.550428978,
398,157,1989,274.289994193,214.903534395,240.850218489,200.497617614,161.724815317,137.057831584,153.058909291,191.605553856,223.921092254,242.295498618,250.937462669,270.221186137,
399,157,1990,258.735609868,231.094670071,214.471367019,179.186545932,160.413549176,151.377972965,143.488757321,170.128268985,224.317399296,231.868891724,286.764154284,231.167956748,
400,157,1991,258.064942539,238.733545631,206.11351395,207.607686949,158.114004546,130.698194121,156.48094553,178.386557427,220.118725777,244.031905717,276.172303297,282.807947183,
401,157,1992,278.884304353,284.194806909,255.568459075,209.506092334,178.711138112,151.905147753,154.673648416,185.773057993,216.728510394,245.271684455,268.583414395,281.695611167,
402,157,1993,299.559098328,234.321168493,225.256406571,200.030115226,166.606468991,146.873529838,145.989820758,177.880370862,224.473164836,212.866186099,252.727223133,274.614574878,
403,157,1994,276.536570442,249.380439263,236.110145715,200.101104805,166.722362217,151.113974037,161.205087963,185.430157417,226.314984325,225.344023443,289.368340123,296.756951459,
404,157,1995,294.082247313,258.071371569,218.930070156,187.21392409,153.099929918,144.495070284,148.769266892,171.220293817,225.719906461,238.780070759,216.41780238,242.453009858,
405,157,1996,228.396874043,215.153982103,219.266399467,177.441436884,151.292831934,150.412926221,134.824643459,169.711292326,233.033067722,258.190991357,253.937544017,257.740560983,
406,157,1997,235.406622059,248.578168832,201.613391928,199.789779491,151.514263664,152.46689138,139.757075092,181.711617718,181.99300063,225.899594063,236.823499719,254.796235826,
